鹿／島／建／設㈱,大和川線天美掘割工事（躯体工）,H24.6,H24.11
鹿／島／建／設㈱,大阪ガスHOライン　φ150配管運搬工事（兵庫8→9基地）,H24.6,H25.6
鹿／島／建／設㈱,"大阪ガスHOライン　兵庫14,17,19基地立坑掘削工事",H24.6,H25.6
鹿／島／建／設㈱,大阪ガスHOライン　シールド残土積込工事,H24.6,H25.6
鹿／島／建／設㈱,大阪ガスHOライン　HS4配管工事,H24.6,H25.6
鹿／島／建／設㈱,"大阪ガスHOライン　兵庫5,6,7,13-1基地立坑埋戻工事",H24.6,H25.6
鹿／島／建／設㈱,大阪ガスHOライン　兵庫13-1基地法面工事,H24.6,H25.6
鹿／島／建／設㈱,大阪ガスHOライン 兵庫17基地立坑残土運搬処分工事,H24.6,H25.6
鹿／島／建／設㈱,"大阪ガスHOライン 兵庫5,8,17基地場内整備他工事",H24.6,H25.6
鹿／島／建／設㈱,大阪ガスHOライン 大津高架橋試掘調査工事,H24.6,H25.6
鹿／島／建／設㈱,大阪ガスHOライン 大津高架橋下舗装本復旧工事,H24.6,H25.6
鹿／島／建／設㈱,大阪ガスHOライン　H18基地擁壁工事,H24.6,H25.6
鹿／島／建／設㈱,大阪ガスHOライン　兵庫7基地復旧・造成工事,H24.6,H25.6
鹿／島／建／設㈱,大阪ガスHOライン　HT1ｽﾛｰﾌﾟ造成工事,H24.8,H24.9
鹿／島／建／設㈱,大阪ガスHOライン　兵庫13-2基地伐採工事,H25.4,H25.5
鹿／島／建／設㈱,タワージャズジャパン西脇補修工事,H25.1,H25.2
鹿島建設㈱他JV,"山電西新町R9,13,15・RA14下部構築工事",H24.6,H25.6
鹿島建設㈱他JV,"山電西新町構築工事（R4,R5,R9,RA11,R13,RA12,R14,R15,RA14)",H24.6,H25.6
鹿島建設㈱他JV,"山電西新町構築工事(R10,RA10,RA15,R13,R15,RA14)",H24.6,H25.6
鹿島建設㈱他JV,山電西新町場内整備他工事,H24.6,H25.6
鹿島建設㈱他JV,山電西新町土工事・構築工事,H24.6,H25.6
鹿島建設㈱他JV,八木松陰線立体交差部場内整備他工事,H24.6,H25.6
鹿島建設㈱他JV,山電谷八木西架道橋構築工事,H25.1,H25.3
鹿島建設㈱他JV,八木松陰線南ヤード整備工事,H24.6,H25.6
日鉄住金パイプライン＆エンジニアリング㈱,"姫路-岡山高圧パイプライン　兵庫4,8基地立坑部土木工事",H24.6,H25.6
日鉄住金パイプライン＆エンジニアリング㈱,"姫路-岡山高圧パイプライン　兵庫4,8基地立坑部土木工事",H24.6,H25.6
日鉄住金パイプライン＆エンジニアリング㈱,"姫路-岡山高圧パイプライン　兵庫4,6,13-1,13-2基地敷設工事",H24.6,H25.6
ケミカルグラウト㈱,姫路駅地下名店街リニューアル工事,H24.9,H25.6
ケミカルグラウト㈱,山電西新町場所打ち杭調査工事,H24.9,H25.6
日・下・部・建・設㈱,波除ブロック基礎工事,H25.2,H25.3
日・下・部・建・設㈱,六甲アイランド敷地内地質調査工事,H25.3,H25.4
山／吉／工／業㈱,大阪ガスHOライン　山吉工業ヤード場内整備他工事,H24.9,H24.9
㈱セ／イ／コ／ウ,(一)姫路停車場線　三国橋橋梁補修工事,H24.11,H25.3
コンクリートコーリング㈱,場内整備他(鳶・土工)工事,H25.1,H25.3
兵庫県土地開発公社,播磨西地域新設特別支援学校用地　用水路付替工事,H25.1,H25.5
姫路市,手柄49号線道路舗装工事,H24.6,H24.9
姫路市,白鷺学童保育園築山遊具撤去工事,H25.3,H25.4
,,,
鹿／島／建／設㈱,山電西代駅漏水補修工事,H24.5,H24.8
鹿／島／建／設㈱,山電明石駅・板宿駅漏水補修工事,H24.5,H24.8
鹿／島／建／設㈱,須磨浦遊園構築物補修工事,H24.8,H24.10
鹿／島／建／設㈱,山電明石JV工事事務所　屋根増設工事,H24.8,H24.9
鹿／島／建／設㈱,山電飾磨～西飾磨高架橋高欄補修工事,H24.11,H24.12
鹿／島／建／設㈱,山電西代駅各所清掃工事,H24.12,H24.12
鹿／島／建／設㈱,山電西江井ヶ島駅地下通路補修工事,H25.1,H25.1
鹿／島／建／設㈱,山電東垂水駅橋上駅舎南階段外壁改修工事,H25.1,H25.3
鹿／島／建／設㈱,山電垂水駅高欄補修工事,H25.1,H25.3
鹿／島／建／設㈱,明石連立第２工区仮跨線橋壁改修工事,H25.3,H25.3
竹中様,グラースガーデン今宿 洗面化粧台臭気防止工事,H25.5,H25.6
㈲ダイケイ興産,(有)ダイケイ興産　事務所床張替工事,H25.5,H25.6
姫路市,姫路市文化センター手摺設置工事,H24.6,H24.7
姫路市,姫路市立水族館ろ過水槽補修工事,H24.8,H24.10
姫路市,姫路市立手柄第二学童保育園新築工事,H24.9,H25.2
姫路市,姫路市文化センター事務所入口前段差解消鉄板工事,H25.5,H25.6
姫路市,姫路市文化センター 床タイル張替及び目地コーキング工事,H25.5,H25.6
