鹿／島／建／設㈱,東芝太子防塵対策工事－1,H19.6,H19.7
鹿／島／建／設㈱,山電高架下店舗新築工事,H19.7,H19.11
鹿／島／建／設㈱,出光跡地地盤改良工事,H20.2,H20.5
鹿島建設㈱他JV,山電姫路RA1他－1,H19.2,H20.6
セイコウ建設㈱,林田町新町地内舗装本復旧工事,H19.11,H19.12
セイコウ建設㈱,林田105号線道路新設工事,H19.11,H20.3
セイコウ建設㈱,林田町松山配水管仮設工事,H19.12,H20.3
セイコウ建設㈱,松山準幹線（4工区）及び松山地内（その4）下水道工事,H19.12,H20.6
成／臨／興／業㈱,荒川15号線舗装改良工事,H19.5,H19.8
成／臨／興／業㈱,英賀保区画地内舗装本復旧工事,H19.8,H20.1
成／臨／興／業㈱,(都)山吹線緊急街路整備工事,H19.10,H20.3
成／臨／興／業㈱,山吹線（その1）配水管布設工事,H19.11,H20.3
繁・盛・不・動・産㈱,高見氏駐車場入口工事,H19.9,H19.9
繁・盛・不・動・産㈱,北平野表土鋤取工事,H19.11,H19.11
片岡建材建設㈱,都市基盤大河川大井川改修工事,H18.11,H19.3
飯塚様,岡田366番地造成工事,H19.6,H19.7
㈱ハクロタクシー,西庄車輌乗入口新設工事,H19.6,H19.7
家永様,家永邸造成工事,H19.6,H19.10
兵庫県,姫路港飾磨港区土地造成工事,H19.7,H19.10
㈱ハンシン建設,JR姫路駅西部高架工事,H20.1,H20.3
宇／部／産／業㈱,旧中野時計本店解体撤去工事,H20.2,H20.4
㈱冨／島／建／設,出光跡地整備工事,H20.2,H20.5
島原様,島原邸店舗他外構工事,H20.3,H20.4
姫路市,土山公設市場解体撤去工事,H19.6,H19.9
姫路市,飯田手柄地区発掘調査委託,H19.7,H19.12
姫路市,本線高架側道1号線道路築造（その1）工事,H19.11,H20.3
姫路市,飾磨拠点地区（都）宮線側溝築造（その2）外及び飾磨拠点地区土地区画整理地内（その2）下水道工事,H19.12,H20.3
姫路市,飾磨拠点地内配水管布設工事,H19.12,H20.3
姫路市水道局,北平野地内(その1)及び北平野準幹線配水管移設工事,H19.4,H19.7
,,,
鹿／島／建／設㈱,山電二見地下通路補修工事,H19.7,H19.8
鹿島建設㈱他JV,西二見浄化センター補修工事,H19.10,H19.11
小谷様,グランドビレッジ宮田補修工事,H19.12,H20.1
㈲嵯／峨／商／事,嵯峨山邸解体撤去工事,H20.3,H20.4
玉田様,玉田邸フェンス工事,H20.4,H20.4
黒田様,黒田邸駐車場工事,H20.5,H20.5
泉様,泉邸改修工事,H20.5,H20.6
㈶姫路市文化振興財団,文化センターホール塗装工事,H19.12,H19.12
㈶姫路市文化振興財団,文化センターフロアヒンジ取替工事,H20.2,H20.3
㈶姫路市文化振興財団,文化センター塗装工事,H20.3,H20.3
㈶姫路市文化振興財団,文化センター車止改修工事,H20.3,H20.3
㈶姫路市文化振興財団,文化センター配管工事,H20.5,H20.6
