鹿／島／建／設㈱,関電東播変電所新設工事Ａ,H7.4,H8.1
鹿／島／建／設㈱,姫路高架東部2ＢＬ新設他1工事,H7.1,H8.3
鹿／島／建／設㈱,西播変電所500ｋｖ変圧器増設工事のうち土木工事その1,H7.3,H8.3
鹿／島／建／設㈱,西播変電所増設雑工事その1,H7.3,H8.3
鹿／島／建／設㈱,大河内地下発電開閉所工事その1,H7.3,H8.3
鹿／島／建／設㈱,関電東播変電所工事②,H7.3,H8.3
鹿／島／建／設㈱,姫路高架雑工事,H7.3,H8.3
鹿／島／建／設㈱,姫路駅東工事事務所給水排水設備工事,H7.4,H8.3
鹿／島／建／設㈱,大手前地下駐車場漏水対策工事,H7.6,H8.3
鹿／島／建／設㈱,姫路高架東部2ＢＬ新設他1工事その2,H7.6,H8.3
鹿／島／建／設㈱,三方繁盛簡易水道三方工区管路施設新設工事,H7.11,H8.3
鹿／島／建／設㈱,根宇野山田地区コミュニティプラント処理施設工事,H7.12,H8.3
鹿／島／建／設㈱,根宇野山田地区コミュニティプラント建設工事,H8.2,H8.3
鹿／島／建／設㈱,根宇野山田地区コミュニティプラント建設雑工事,H8.2,H8.3
鹿／島／建／設㈱,三方簡易水道常傭工事,H8.2,H8.3
鹿／島／建／設㈱,三方簡易水道配水管布設工事,H8.2,H8.3
鹿島 ･佐藤 ･神崎共同企業体,多々良木町道工事,H6.11,H8.3
鹿島 ･佐藤 ･神崎共同企業体,多々良木ずり出し工事,H7.2,H8.3
鹿島 ･佐藤 ･神崎共同企業体,関西電力奥多々良木発電所増設工事,H7.3,H8.3
鹿島 ･大林 ･佐藤・フジタ・鴻池ＪＶ,大河内地下発電所工事Ａ-1,H7.3,H8.3
鹿島 ･大林 ･佐藤・フジタ・鴻池ＪＶ,大河内地下発電所常傭工事,H7.3,H8.3
㈱タ／カ／シ／マ,西明石災害復旧工事その2,H7.3,H7.7
㈱タ／カ／シ／マ,第2神明道路(改築）長坂工事その3,H7.3,H8.3
㈱タ／カ／シ／マ,第2神明道路(改築）長坂雑工事,H7.3,H8.3
㈱タ／カ／シ／マ,第2神明道路(改築）長坂測量雑工事,H7.3,H8.3
成／臨／興／業㈱,雨水5号幹線整備工事その2,H7.3,H8.1
成／臨／興／業㈱,宮ヶ谷処分場他雑工事,H7.4,H8.1
成／臨／興／業㈱,福知山線篠山口地区路盤工事④-1,H7.3,H8.3
成／臨／興／業㈱,揖保川第2工業用水道（東芝太子線）配水管布設工事（第2工区）,H7.9,H8.3
成／臨／興／業㈱,姫路セントラルパークリニューアル工事,H8.1,H8.3
成／臨／興／業㈱,姫路工業大学敷地造成工事,H8.1,H8.3
