宇／治／工／業㈲,大阪港北港南区航路(-16m)附帯施設本体工事(第2工区),H25.10,H26.3
宇／治／工／業㈲,須磨港船だまり場ブラケット取付工事,H25.11,H25.12
宇／治／工／業㈲,阪神港貸付国有港湾施設維持補修工事,H25.12,H26.3
関・西・タ・ク・ト㈱,ポートアイランド荷さばき地改良工事,H25.11,H25.12
関・西・タ・ク・ト㈱,神戸港六甲アイランド地区岸壁(-16ｍ)(RC-7)耐震改良工事,H25.12,H26.4
,,,
㈱セ／イ／コ／ウ,三左衛門堀東の町地内下水道工事,H25.7,H25.10
㈱セ／イ／コ／ウ,玉手地内(その1)下水道工事,H25.12,H26.3
成／臨／興／業㈱,舗装本復旧工事,H25.4,H26.3
山／吉／工／業㈱,大阪ガスHOライン　山吉工業ヤード場内整備他工事,H25.5,H25.7
日・下・部・建・設㈱,大阪南港フェリーターミナル真砂土舗装修繕工事,H25.9,H25.9
コンクリートコーリング㈱,場内整備他(鳶・土工)工事,H25.9,H25.9
西／部／電／工㈱,西部電工(株)　場内整備他工事,H25.12,H25.12
㈱神／崎／組,加古川中央JCT周辺整備工事,H26.2,H26.3
日鉄住金テックスエンジ㈱,タキロン(株)　安富工場新倉庫棟建築工事,H26.3,H26.3
兵庫県,船場川線(博労)電線共同溝及び街路整備工事(その1),H24.11,H25.10
兵庫県,(急)岡町(2)急傾斜地崩壊対策その2工事,H25.4,H25.9
姫路市,船場川線(その1)配水管布設工事,H24.11,H25.6
姫路市,城陽76号線歩道舗装改良工事,H25.12,H26.3
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,平成２５年度
,,,
,,,【建築の部】
,,着工年月,完工年月
鹿／島／建／設㈱,山電明石駅・西代駅・垂水駅他 漏水補修等工事,H25.6,H25.12
鹿／島／建／設㈱,須磨浦遊園山麓駅構造物補修工事,H26.1,H26.3
三／相／電／機㈱,塗装工場　雨漏り修理工事,H25.9,H25.9
三／相／電／機㈱,工場内 床補修工事,H25.12,H25.12
三／相／電／機㈱,工場内 はと対策工事,H26.2,H26.2
㈱関西港湾工業,六甲アイランドダイヤモンドフェリー旅客ターミナルEV棟増築工事,H24.9,H24.3
濱中製鎖工業㈱,8号機空調機室解体工事,H25.10,H25.10
(公財)姫路市文化国際交流財団,姫路市文化センター大ホール天井ダクト改修工事,H25.9,H25.9
(公財)姫路市文化国際交流財団,姫路市文化センター駐車場ライン引き工事,H25.10,H25.10
(公財)姫路市文化国際交流財団,姫路市文化センター屋外階段床タイル補修工事,H25.12,H25.12
